timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full
9/2/2020 19:43:14|NNN000046|HW-3-066 Monte Carlo Casino 1986.tif|Monte Carlo Casino lettering and roof mounted sign, Hawthorne, Nevada: photographic print|<p>Exterior view of the Monte Carlo Casino in Hawthorne, NV during the day.</p>|Miller, Chelsea S. |XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072761|Exterior|||1986||<p><p>Exterior view of the Monte Carlo Casino in Hawthorne, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Monte Carlo Casino in Hawthorne, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/6/2020 14:12:21|NNN000047|CC-3-067 Nugget Casino 1980's.tif; CC-3-068 Nugget Casino.tif; CC-3-069 Nugget Casino .tif; CC-3-070 Nugget Casino.tif; CC-3-071 Nugget Casino.tif; CC-3-072 Nugget Casino.tif; CC-3-073 Nugget Casino.tif; CC-3-074 Nugget Casino.tif|The Nugget Casino lettering and wall mounted signs, Carson City, Nevada: photographic print|<p>Exterior views of the Nugget Casino in Carson City, NV at night. Detail shots, including one of the (now defunct) animated signs included.</p>|Miller, Chelsea S. |1953|<p>The Nugget Casino</p>|<p>507 N Carson St, Carson City, NV 89701</p>|39.166952, -119.766164|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072762|Exterior|||1980~/1989~||<p><p>Exterior views of the Nugget Casino in Carson City, NV at night. Detail shots, including one of the (now defunct) animated signs included.</p></p><p><p>The Nugget Casino</p></p><p><p>507 N Carson St, Carson City, NV 89701</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior views of the Nugget Casino in Carson City, NV at night. Detail shots, including one of the (now defunct) animated signs included. </p><p><p>The Nugget Casino</p></p><p><p>507 N Carson St, Carson City, NV 89701</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
9/6/2020 14:23:00|NNN000048|CC-3-075 The Penguin 1986.tif; CC-3-076 The Penguin 1986.tif|Penguin Restaurant flag mounted pylon sign, Carson City, Nevada: photographic print|<p>Exterior views of Penguin Restaurant in Carson City, NV during the day. </p>|Miller, Chelsea S.|XXXX|<p>Penguin</p>|||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072763|Exterior|||1986||<p><p>Exterior views of Penguin Restaurant in Carson City, NV during the day. </p></p><p><p>Penguin</p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior views of Penguin Restaurant in Carson City, NV. </p><p><p>Penguin</p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/6/2020 14:36:52|NNN000049|CC-3-077 Catus Jack's.tif; CC-3-078 Catus Jack's.tif|Cactus Jack's Senator Casinolettering, marquee, and flag mounted wall signs, Carson City, Nevada: photographic print|<p>Exterior views of Cactus Jack's in Carson City, NV at night.</p>|Miller, Chelsea S.|XXXX|<p>Cactus Jack's</p>|<p>420 N Carson St, Carson City, NV 89701</p>|39.166612, -119.767231|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072764|Exterior||https://everythingcarson.com/listings/casinos/cactus-jacks-casino|XXXX||<p><p>Exterior views of Cactus Jack's in Carson City, NV at night.</p></p><p><p>Cactus Jack's</p></p><p><p>420 N Carson St, Carson City, NV 89701</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior views of Cactus Jack's in Carson City, NV at night. </p><p><p>Cactus Jack's</p></p><p><p>420 N Carson St, Carson City, NV 89701</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
9/6/2020 14:41:28|NNN000050|CC-3-079 Frontier Motel 1986.tif; CC-3-080 Frontier Motel.tif|Frontier Motel dual pylon and marquee signs, Carson City, Nevada: photographic print|<p>Exterior views of the Frontier Motel in Carson City, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>1718 N Carson St, Carson City, NV 89701</p>|39.175420, -119.767075|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072765|Exterior|||XXXX||<p><p>Exterior views of the Frontier Motel in Carson City, NV during the day.</p></p><p></p><p><p>1718 N Carson St, Carson City, NV 89701</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior views of the Frontier Motel in Carson City, NV during the day. </p><p></p><p><p>1718 N Carson St, Carson City, NV 89701</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/6/2020 14:45:11|NNN000051|CC-3-081 HWY 50 Motel.tif; CC-3-082 HWY 50 Motel .tif|HWY 50 Moteldual flag mounted pylon sign, Carson City, Nevada: photographic print|<p>Exterior views of the HWY 50 Motel in Carson, City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||lit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072766|Exterior|||XXXX||<p><p>Exterior views of the HWY 50 Motel in Carson, City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>day</p><p>Exterior</p></br>|<p>Exterior views of the HWY 50 Motel in Carson, City, NV. </p><p></p><p></p><p></p><p></p><p>lit</p><p>day</p><p>Exterior</p></br>
9/6/2020 14:47:32|NNN000052|CC-3-083 House Of Spirits 1986.tif|House of Spirits roof mounted sign, Carson City, Nevada: photographic print. |<p>Exterior view of the House of Spirits in Carson City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072767|Exterior|||1986||<p><p>Exterior view of the House of Spirits in Carson City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the House of Spirits in Carson City, NV. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/12/2020 12:37:24|NNN000053|BL-2-050 Lower Fremont & 16th LV 1986.tif|Lower Fremont & 16th Street, Las Vegas, Nevada: photographic print|<p>Exterior view of Lower Fremont St and 16th St in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072768|Exterior|||1986||<p><p>Exterior view of Lower Fremont St and 16th St in Las Vegas, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Lower Fremont St and 16th St in Las Vegas, NV. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/12/2020 12:57:34|NNN000054|HN-2-083 Railroad Pass Casino 1986.tif; HN-2-084 Railroad Pass Casino 1986.tif; HN-2-085 Railroad Pass Casino 1986.tif|Railroad Pass Casino monument and flag mounted pylon signs, Henderson, Nevada: photographic print|<p>Exterior views of the Railroad Pass Casino in Henderson, NV during the day.</p>|Miller, Chelsea S.|1931||<p>1500 Railroad Pass Casino Rd, Henderson, NV 89002</p>|35.972453, -114.912016|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072769|Exterior|||1986||<p><p>Exterior views of the Railroad Pass Casino in Henderson, NV during the day.</p></p><p></p><p><p>1500 Railroad Pass Casino Rd, Henderson, NV 89002</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior views of the Railroad Pass Casino in Henderson, NV during the day. </p><p></p><p><p>1500 Railroad Pass Casino Rd, Henderson, NV 89002</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
12/5/2020 17:44:46|NNN000055|HN-2-086 Eldorado Casino 1986.tif; HN-2-087 Eldorado Casino 1986.tif|Eldorado Casino dual mounted pylon and marquee sign, Henderson, Nevada: photographic print|"<p>Exterior view of the sign for the Eldorado Casino in Henderson. Views include during the day and at night and reads ""Henderson turn right 200 feet Eldorado Casino complete breakfast 89¢.""</p>"|Miller, Chelsea S.|XXXX||||||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072770|Exterior|||1986||"<p><p>Exterior view of the sign for the Eldorado Casino in Henderson. Views include during the day and at night and reads ""Henderson turn right 200 feet Eldorado Casino complete breakfast 89¢.""</p></p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>"|"<p>Exterior view of the sign for the Eldorado Casino in Henderson. Views include during the day and at night and reads ""Henderson turn right 200 feet Eldorado Casino complete breakfast 89¢""</p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>"
9/12/2020 13:10:00|NNN000056|HN-2-088 'Dining Room' photo in Searchlight, NV 1986.tif|Dining Room flag mounted wall sign, Searchlight, Nevada: photographic print|<p>Exterior view of Dining Room in Searchlight, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072771|Exterior|||1986||<p><p>Exterior view of Dining Room in Searchlight, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Dining Room in Searchlight, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/12/2020 13:13:20|NNN000057|BL-2-051 Don's Corral Bar Boulder 1986 .tif|Don's Corral Bar pylon sign, Boulder City, Nevada: photographic print|<p>Exterior view of Don's Corral Bar in Boulder City, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072772|Exterior|||1986||<p><p>Exterior view of Don's Corral Bar in Boulder City, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Don's Corral Bar in Boulder City, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/12/2020 13:17:14|NNN000058|BL-2-052 Buildings off the Boulder Highway 1986.tif|Street view of the Sky Way Drive In Theater dual mounted pylon sign, Las Vegas, Nevada: photographic print|<p>Exterior view from across the street of the Sky Way Drive In Theater during the day. It is no longer there.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072773|Exterior|||1986||<p><p>Exterior view from across the street of the Sky Way Drive In Theater during the day. It is no longer there.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view from across the street of the Sky Way Drive In Theater during the day. It is no longer there. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/12/2020 13:26:17|NNN000059|BL-2-053 Tower of Pizza, 1120 N. Boulder HWY 1986 .tif; BL-2-054 Tower of Pizza 1120 N. Boulder Hwy 1986.tif|Tower of Pizza monument sign, Henderson, Nevada: photographic print|<p>Exterior view of Tower of Pizza in Henderson, NV during the day from across the street.</p>|Miller, Chelsea S.|XXXX||<p>1120 N Boulder Hwy</p>||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072774|Exterior|||1986||<p><p>Exterior view of Tower of Pizza in Henderson, NV during the day from across the street.</p></p><p></p><p><p>1120 N Boulder Hwy</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Tower of Pizza in Henderson, NV during the day from across the street. </p><p></p><p><p>1120 N Boulder Hwy</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/17/2020 16:36:13|NNN000060|BL-2-055 El Rancho Boulder, 725 Nevada Hwy Boulder City NV1986.tif|El Rancho Boulder Motel dual mounted pylon sign, Boulder City, Nevada: photographic print|<p>External view of the El Rancho Boulder Motel in Boulder city, NV during the day.</p>|Miller, Chelsea S.|XXXX|<p>El Rancho</p>|<p>725 Nevada Hwy, Boulder City, NV 89005</p>|35.974947, -114.839507|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072775|Exterior|||1986||<p><p>External view of the El Rancho Boulder Motel in Boulder city, NV during the day.</p></p><p><p>El Rancho</p></p><p><p>725 Nevada Hwy, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>External view of the El Rancho Boulder Motel in Boulder city, NV during the day. </p><p><p>El Rancho</p></p><p><p>725 Nevada Hwy, Boulder City, NV 89005</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/17/2020 16:40:28|NNN000061|BL-2-056 Sky Motel, 1919 N. Boulder Hwy 1986.tif|Sky Motel flag mounted pylon sign, Henderson, Nevada: photographic print|<p>External view of what was previously known as the Sky Motel in Henderson, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072776|Exterior|||1986||<p><p>External view of what was previously known as the Sky Motel in Henderson, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>External view of what was previously known as the Sky Motel in Henderson, NV. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/17/2020 16:43:09|NNN000062|BL-2-057 Cimarron Motel 3680 Boulder Hwy 1986.tif|Cimarron Motel dual mounted pylon and marquee sign, Las Vegas, Nevada: photographic print|<p>External view of the Cimarron Motel in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>3680 Boulder Hwy, Las Vegas, NV 89121</p>|36.139364, -115.095004|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072777|Exterior|||1986||<p><p>External view of the Cimarron Motel in Las Vegas, NV during the day.</p></p><p></p><p><p>3680 Boulder Hwy, Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>External view of the Cimarron Motel in Las Vegas, NV during the day. </p><p></p><p><p>3680 Boulder Hwy, Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 6:38:58|NNN000063|BL-2-058 4 Mile Bar 3650 Boulder Hwy 1986.tif|4 Mile Bar flag mounted pylon and banner signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the 4 Mile Bar in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX|<p>4 Mile Bar</p>|<p>3650 Boulder Hwy, Las Vegas, NV 89121</p>|36.140619, -115.096180|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072778|Exterior|||1986||<p><p>Exterior view of the 4 Mile Bar in Las Vegas, NV during the day.</p></p><p><p>4 Mile Bar</p></p><p><p>3650 Boulder Hwy, Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the 4 Mile Bar in Las Vegas, NV during the day</p><p><p>4 Mile Bar</p></p><p><p>3650 Boulder Hwy, Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 6:45:07|NNN000064|BL-2-059 Buildings off the Boulder Hwy.tif|Miracle Mile Mobile Home Park dual moutned pylon sign and King's Row Trailer Park dual mounted pylon and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior views of the Miracle Mile Mobile Home Park and the King's Row Trailer Park signs during the day.</p>|Miller, Chelsea S.|XXXX||<p>3642 Boulder Hwy, Las Vegas, NV 89121</p>|36.140679, -115.096925|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072779|Exterior|||1986||<p><p>Exterior views of the Miracle Mile Mobile Home Park and the King's Row Trailer Park signs during the day.</p></p><p></p><p><p>3642 Boulder Hwy, Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior views of the Miracle Mile Mobile Home Park and the King's Row Trailer Park signs during the day.</p><p></p><p><p>3642 Boulder Hwy, Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 6:49:06|NNN000065|BL-2-060 Golden City Motel 3410 Boulder Hwy 1986.tif|Golden City Motel monument and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Golden City Motel in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>3410 Boulder Hwy</p>||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072780|Exterior|||1986||<p><p>Exterior view of the Golden City Motel in Las Vegas, NV during the day.</p></p><p></p><p><p>3410 Boulder Hwy</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Golden City Motel in Las Vegas, NV during the day. </p><p></p><p><p>3410 Boulder Hwy</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/23/2020 7:05:59|NNN000066|BL-2-061 Floppers Bar 4020 Boulder Hwy 1986.tif|Floppers lettering signs, Las Vegas, Nevada: photographic print|<p>Exterior view of what used to be Floppers in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX||<p>4020 Boulder Hwy Las Vegas, NV 89121</p>||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072781|Exterior|||1986||<p><p>Exterior view of what used to be Floppers in Las Vegas, NV during the day.</p></p><p></p><p><p>4020 Boulder Hwy Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of what used to be Floppers in Las Vegas, NV during the day. </p><p></p><p><p>4020 Boulder Hwy Las Vegas, NV 89121</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
